track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Cluster
4342,9202,4606,67,11116,7747,4348,92,207,2,3,0.825,0.841,0,-6.433,1,0.135,0.0906,0.00411,0.258,0.616,126.026,184582,2
16675,594,6162,42,16421,753,4408,92,207,2,3,0.63,0.731,6,-4.985,1,0.0352,0.0191,7.82e-06,0.704,0.46,119.997,240000,2
18747,12653,8543,70,17727,10540,4388,92,207,2,3,0.795,0.899,0,-4.202,1,0.0685,0.00235,0.000392,0.199,0.329,125.978,198839,2
11705,15298,2780,64,9385,12725,3641,92,207,2,3,0.529,0.717,6,-7.049,0,0.24,0.123,0.000707,0.0363,0.481,103.99,257943,1
26305,17742,6676,79,13289,14719,4108,92,207,2,3,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,190302,2
20731,11586,1288,48,20976,9601,4520,92,207,2,3,0.791,0.541,1,-7.14,1,0.054,0.123,4.74e-05,0.121,0.433,115.987,154654,1
24408,13957,3578,53,16959,11601,4499,92,207,2,3,0.904,0.633,0,-5.545,1,0.0958,0.203,0.000266,0.163,0.492,121.995,179016,1
25927,1488,9605,75,4519,1509,4492,92,207,2,3,0.744,0.725,11,-6.055,1,0.0303,0.018,9.29e-06,0.212,0.904,118.034,167859,2
22089,5146,4990,46,13939,4555,4457,92,207,2,3,0.772,0.687,9,-6.348,0,0.211,0.0528,0.0,0.834,0.59,118.116,154286,2
17941,1891,5621,67,18597,853,4422,92,207,2,3,0.706,0.524,6,-8.804,1,0.026,0.127,0.00129,0.109,0.296,111.991,183183,1
14187,5103,2673,65,13933,4537,4497,92,207,2,3,0.664,0.699,11,-7.115,0,0.27,0.0352,0.0,0.0612,0.252,122.019,216256,1
7851,5386,8806,56,6375,16765,4499,92,207,2,3,0.781,0.745,1,-4.942,0,0.0374,0.0814,9.71e-05,0.106,0.498,110.051,158091,2
8128,10041,4370,42,13833,8365,4387,92,207,2,3,0.789,0.547,9,-8.738,0,0.0748,0.072,9.21e-05,0.0782,0.48,120.024,203227,1
11564,17944,646,58,16393,1686,4443,92,207,2,3,0.575,0.808,1,-4.578,1,0.0439,0.0446,0.0,0.0693,0.232,127.922,179531,2
16514,18247,2333,74,14905,15146,4281,92,207,2,3,0.669,0.797,9,-5.68,0,0.0624,0.259,0.0,0.199,0.552,119.865,185943,2
26160,17826,7184,65,10736,14783,4274,92,207,2,3,0.567,0.946,5,-2.245,0,0.0541,0.0978,1.37e-06,0.0836,0.295,104.983,208367,2
9375,14368,6378,64,6641,11914,4416,92,207,2,3,0.653,0.757,3,-3.642,1,0.0555,0.0997,0.0,0.242,0.233,128.015,204591,2
21874,928,3043,51,10645,987,4436,92,207,2,3,0.721,0.779,6,-4.239,0,0.0606,0.142,0.0,0.143,0.327,110.026,169964,2
20906,13466,711,63,22399,11213,4114,92,207,2,3,0.534,0.765,1,-3.151,1,0.0338,0.0915,0.00107,0.225,0.117,127.978,172520,2
27695,21039,6098,83,10391,17928,4449,92,207,2,3,0.651,0.693,4,-4.722,1,0.0375,0.458,0.0,0.335,0.392,118.97,236765,1
9144,7293,7516,55,20971,6354,4478,92,207,2,3,0.682,0.923,0,-3.273,1,0.0364,0.00395,3e-05,0.242,0.37,130.052,153231,2
4827,21799,3507,39,3568,18572,4436,92,207,2,3,0.66,0.827,10,-5.081,1,0.0789,0.429,0.0,0.0923,0.611,115.349,167249,2
24822,5316,4052,48,6151,4682,4422,92,207,2,3,0.57,0.965,6,-4.881,0,0.0348,0.00108,0.523,0.201,0.148,123.008,291785,2
12494,9260,5895,59,6129,7775,4485,92,207,2,3,0.608,0.918,0,-1.137,0,0.0684,0.199,0.0,0.309,0.422,126.022,182000,2
17863,3216,6693,64,16835,2940,4490,92,207,2,3,0.561,0.562,9,-11.431,0,0.15,0.062,0.0,0.118,0.244,151.631,242385,1
12977,10797,2165,42,9224,9003,4464,92,207,2,3,0.591,0.88,4,-5.153,0,0.223,0.0804,0.0,0.326,0.482,127.013,177638,2
807,11949,7601,70,7454,9886,3863,92,207,2,3,0.626,0.8,1,-3.988,0,0.035,0.0267,0.000138,0.0623,0.258,127.966,160184,2
17459,16833,7387,57,2818,4353,4348,92,207,2,3,0.745,0.8,11,-5.606,0,0.0361,0.0209,0.000479,0.113,0.314,122.008,204693,2
6927,889,2441,21,1970,960,4341,92,207,2,3,0.66,0.857,2,-5.219,1,0.321,0.167,1.36e-05,0.119,0.233,130.069,225160,2
16182,901,3695,68,6708,6614,4442,92,207,2,3,0.53,0.729,0,-6.019,1,0.0376,0.00699,0.0,0.103,0.219,139.929,238338,2
15934,525,9605,63,11327,685,4367,92,207,2,3,0.552,0.887,1,-3.812,1,0.147,0.0457,0.0207,0.0903,0.783,125.229,131204,2
13962,13154,10389,54,14062,10953,4301,92,207,2,3,0.471,0.911,2,-4.372,0,0.0594,0.0316,0.00648,0.571,0.197,126.112,170000,2
27911,14267,440,79,7546,11842,4471,92,207,2,3,0.747,0.776,10,-5.898,0,0.0722,0.0233,1.38e-05,0.761,0.67,125.07,147027,2
4335,10180,6105,72,13958,8484,4485,92,207,2,3,0.712,0.664,11,-8.026,1,0.0345,0.0416,0.000104,0.0668,0.781,122.014,204514,1
147,762,7601,80,1593,858,4249,92,207,2,3,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,147840,1
18289,1251,8793,47,21865,1274,4211,92,207,2,3,0.517,0.793,6,-5.851,0,0.0367,0.0214,0.00046,0.0892,0.176,90.06,157333,2
15633,13722,352,19,20468,11443,4218,92,207,2,3,0.675,0.674,4,-6.329,1,0.0372,0.00339,8.55e-05,0.279,0.414,125.037,200640,2
26720,3631,3148,79,1228,3311,4471,92,207,2,3,0.818,0.823,11,-3.563,0,0.2,0.0663,1.17e-05,0.133,0.52,128.136,160794,2
18216,2886,711,59,7034,5196,4457,92,207,2,3,0.639,0.591,7,-3.905,0,0.0344,0.128,6.69e-06,0.159,0.305,128.002,225000,2
11860,13418,2333,68,7608,11187,4355,92,207,2,3,0.535,0.906,6,-4.699,0,0.0353,0.0202,0.000715,0.0886,0.732,126.012,178671,2
27063,16431,8069,72,5366,13754,4402,92,207,2,3,0.784,0.721,8,-5.457,1,0.0506,0.0149,0.00424,0.285,0.895,121.966,176219,2
6798,9769,7027,66,20229,8138,4464,92,207,2,3,0.809,0.758,4,-5.658,0,0.101,0.409,0.000544,0.166,0.71,125.022,142230,1
4899,4476,162,59,21299,4010,4513,92,207,2,3,0.669,0.793,1,-6.16,1,0.0403,0.0318,0.0372,0.555,0.159,121.995,220205,2
10672,14459,7890,64,21463,11978,4249,62,146,2,3,0.578,0.786,9,-4.665,1,0.13,0.232,0.000106,0.122,0.347,105.945,179151,2
2237,3629,2893,9,16333,3307,4191,62,146,2,3,0.733,0.839,1,-2.84,0,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,2
16760,22330,2645,41,21887,18945,4274,62,146,2,3,0.63,0.726,0,-3.753,1,0.0978,0.0717,0.0,0.108,0.499,122.055,196475,2
4150,18041,2782,69,9330,14976,4416,62,146,2,3,0.845,0.766,2,-5.727,0,0.0658,0.212,0.0,0.111,0.782,114.054,195924,1
23606,13943,5170,66,2076,11589,4335,62,146,2,3,0.679,0.866,2,-3.754,1,0.0566,0.0337,0.0,0.0688,0.441,121.927,183934,2
21204,8123,2723,68,1599,7029,4165,62,146,2,3,0.657,0.882,0,-3.565,0,0.0456,0.247,0.00202,0.112,0.179,127.994,195000,2
13619,17570,2893,66,9652,14606,4282,62,146,2,3,0.493,0.773,5,-3.791,0,0.157,0.429,7.07e-06,0.0807,0.301,123.149,193548,2
14886,5179,7601,63,10562,4577,4282,62,146,2,3,0.687,0.706,4,-5.357,1,0.0459,0.091,0.0,0.124,0.27,115.268,127826,2
997,2596,2593,68,5652,2453,4268,62,146,2,3,0.654,0.874,6,-3.885,1,0.0543,0.169,1.77e-06,0.134,0.542,119.85,184027,2
14053,11048,8793,23,16958,9208,4396,62,146,2,3,0.661,0.758,7,-5.299,1,0.0864,0.0797,0.0,0.106,0.387,114.098,224061,2
16935,3244,5170,67,3141,2958,4300,62,146,2,3,0.447,0.684,9,-4.721,0,0.09,0.175,0.0,0.478,0.437,125.655,175312,2
2639,12105,8189,62,18344,10056,4282,62,146,2,3,0.731,0.802,5,-4.763,1,0.0623,0.022,0.0,0.059,0.434,121.991,179016,2
10262,5031,528,9,13628,4493,4256,62,146,2,3,0.489,0.766,3,-5.84,1,0.0851,0.0511,1.35e-05,0.126,0.117,121.445,190645,2
26211,6751,5842,59,7943,5926,4204,62,146,2,3,0.6,0.888,8,-4.612,1,0.13,0.00166,0.0,0.4,0.641,126.056,157024,2
20108,19951,6098,71,7031,17023,4347,62,146,2,3,0.687,0.707,4,-6.19,1,0.0328,0.0536,9.29e-05,0.16,0.607,127.033,188656,2
3864,22039,4606,21,20213,2236,4114,62,146,2,3,0.711,0.724,7,-4.809,1,0.106,0.0835,0.0,0.0389,0.478,104.048,208947,2
3867,7917,5170,81,19740,6879,4102,62,146,2,3,0.693,0.575,9,-6.998,1,0.0801,0.374,0.0,0.252,0.492,117.999,211362,1
7471,16421,9912,69,14031,13749,4375,62,146,2,3,0.683,0.785,7,-4.879,1,0.037,0.0643,1.34e-05,0.177,0.581,122.997,184564,2
345,19076,4988,56,1095,15781,4248,62,146,2,3,0.638,0.818,9,-4.517,0,0.05,0.131,1.78e-05,0.107,0.489,126.015,167990,2
5663,873,440,56,6594,943,4348,62,146,2,3,0.707,0.806,6,-4.777,1,0.175,0.00908,0.0,0.366,0.634,119.972,163000,2
4555,8326,7231,60,4776,7167,4172,62,146,2,3,0.59,0.888,5,-2.851,1,0.0765,0.0216,0.0,0.487,0.288,126.094,185714,2
13306,18583,3804,40,21387,15391,4301,62,146,2,3,0.632,0.574,4,-8.584,1,0.053,0.0942,0.0,0.215,0.557,125.989,201905,1
6345,3075,7161,57,875,2844,4328,62,146,2,3,0.703,0.879,1,-4.514,0,0.177,0.0693,0.0,0.315,0.542,124.972,183360,2
17701,2751,5402,70,10515,2585,4416,62,146,2,3,0.79,0.746,9,-5.96,1,0.0502,0.241,0.0,0.316,0.538,124.971,212280,2
18309,9782,2349,63,14538,8152,4288,62,146,2,3,0.733,0.718,4,-7.149,0,0.0376,0.0107,0.0102,0.33,0.206,122.993,176098,2
16057,5153,10416,65,20347,4561,4266,62,146,2,3,0.728,0.848,5,-6.248,1,0.185,0.0427,4.49e-06,0.118,0.612,124.993,193137,2
12246,9099,6676,56,12434,7701,4308,62,146,2,3,0.502,0.78,0,-4.547,1,0.244,0.333,0.0,0.72,0.607,122.688,183341,2
24067,293,10126,2,4510,359,4078,62,146,2,3,0.638,0.708,1,-5.001,0,0.0421,0.24,0.0,0.311,0.582,103.16,132233,2
1173,22662,4294,53,4374,19166,3990,62,146,2,3,0.685,0.712,6,-4.302,0,0.0894,0.334,1.1e-06,0.047,0.483,114.989,196493,1
11985,16057,3695,11,21517,13422,4102,62,146,2,3,0.62,0.906,11,-3.638,0,0.0627,0.102,0.0206,0.183,0.398,123.047,221773,2
24451,15768,344,77,1013,13126,4051,62,146,2,3,0.601,0.775,0,-4.612,1,0.0473,0.269,0.0,0.0883,0.483,119.964,190295,2
19671,10975,1250,56,4469,9137,4184,62,146,2,3,0.762,0.665,11,-6.92,0,0.0471,0.169,0.0,0.103,0.961,115.946,193640,1
12230,12210,1878,65,12295,10147,4223,62,146,2,3,0.684,0.95,1,-2.588,0,0.0809,0.0207,1.25e-06,0.105,0.436,125.974,156168,2
17082,9375,3804,34,12673,7824,4223,62,146,2,3,0.65,0.819,4,-3.811,1,0.0551,0.117,0.0,0.0772,0.351,128.09,186094,2
15861,19326,2238,54,10269,15964,4235,62,146,2,3,0.448,0.836,11,-6.495,1,0.0809,0.229,0.0,0.427,0.482,122.899,170103,2
4740,7899,6093,51,3266,6864,4096,62,146,2,3,0.712,0.646,5,-4.23,1,0.182,0.116,0.0,0.123,0.607,104.998,196571,2
16790,17529,4216,50,6427,14559,4321,62,146,2,3,0.674,0.854,5,-5.253,1,0.115,0.054,0.0,0.379,0.503,111.969,180571,2
27810,20158,4465,52,1209,17171,4139,62,146,2,3,0.739,0.622,11,-5.382,0,0.0394,0.532,0.0,0.0508,0.615,119.992,217804,1
16228,2083,2333,76,13312,2022,4197,62,146,2,3,0.647,0.795,1,-3.548,0,0.0372,0.0635,0.0,0.188,0.409,127.992,192402,2
7170,22273,8468,75,5790,18900,4295,62,146,2,3,0.669,0.895,5,-3.787,0,0.0575,0.128,0.0,0.297,0.576,124.964,205653,2
15519,14461,3302,52,4778,11979,4242,62,146,2,3,0.792,0.724,11,-5.108,0,0.0362,0.219,0.0,0.0911,0.429,109.984,169000,1
21202,12059,5859,62,2377,10010,4335,62,146,2,3,0.706,0.931,0,-3.053,0,0.0456,0.354,3.72e-06,0.146,0.465,123.012,200893,2
27573,18852,730,65,19855,15582,4036,62,146,2,3,0.645,0.795,1,-5.439,1,0.0343,0.0334,1.05e-05,0.089,0.424,127.959,226875,2
19493,2060,10328,62,16498,2000,4450,62,146,2,3,0.662,0.823,9,-4.7,1,0.0971,0.073,0.0,0.0833,0.435,118.958,191786,2
24193,16099,7090,10,18877,13456,4362,62,146,2,3,0.673,0.885,11,-3.574,0,0.0569,0.143,0.0,0.184,0.704,121.082,174545,2
4963,4847,8934,55,10999,4359,4301,62,146,2,3,0.516,0.857,0,-3.432,0,0.0463,0.0368,0.0,0.264,0.448,127.949,198750,2
370,22300,9820,49,21976,18921,4191,62,146,2,3,0.686,0.613,2,-5.614,1,0.069,0.0386,0.0,0.251,0.452,104.988,206875,2
884,133,8189,70,20771,164,4520,62,146,2,3,0.503,0.754,7,-3.634,1,0.0424,0.264,5.85e-05,0.297,0.597,116.524,186750,2
9777,11846,6844,61,18308,9805,4321,62,146,2,3,0.382,0.698,6,-3.409,1,0.0374,0.00236,5.24e-05,0.108,0.151,127.816,234609,2
11264,15370,8189,75,11963,12787,4375,89,224,2,3,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,174444,2
22552,20108,3121,60,14860,17123,4242,89,224,2,3,0.708,0.825,4,-3.117,1,0.0615,0.031,0.0,0.191,0.662,109.991,186000,2
21460,17309,3497,63,11229,14397,3977,89,224,2,3,0.588,0.757,5,-2.415,1,0.0716,0.327,0.0,0.323,0.836,122.813,191650,2
15091,20591,10214,73,14012,17544,4071,89,224,2,3,0.636,0.63,0,-6.396,1,0.0346,0.0796,0.0,0.13,0.454,104.845,184020,1
1878,4147,3121,60,6007,3724,4127,89,224,2,3,0.682,0.786,11,-4.87,0,0.0477,0.214,0.0,0.12,0.664,91.042,195947,2
871,13375,3121,62,3853,11134,4355,89,224,2,3,0.639,0.705,7,-5.039,0,0.049,0.045,0.0,0.425,0.595,124.957,182161,2
6608,18822,10161,67,19554,15568,4321,89,224,2,3,0.815,0.647,9,-7.162,0,0.218,0.399,0.0,0.0738,0.182,125.95,176773,1
10169,12690,9785,61,14408,10565,4236,89,224,2,3,0.696,0.907,0,-4.157,0,0.073,0.0191,1.23e-05,0.124,0.466,125.932,186667,2
21096,4402,4691,71,12055,3941,3983,89,224,2,3,0.659,0.617,11,-5.862,0,0.0649,0.27,0.0,0.187,0.187,119.858,164010,1
3335,8120,743,80,17964,15685,4307,89,224,2,3,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,277262,2
2900,6725,4563,68,2330,5897,4016,89,224,2,3,0.651,0.617,8,-6.077,1,0.0309,0.179,0.0,0.113,0.591,121.977,167912,1
13843,23007,7068,60,1969,19412,4375,89,224,2,3,0.707,0.585,5,-11.024,1,0.0701,0.145,0.00485,0.257,0.277,125.161,155520,1
1558,13858,6100,66,1877,11531,4218,89,224,2,3,0.673,0.687,6,-5.295,0,0.0623,0.269,0.0,0.181,0.524,96.964,211040,1
21029,773,4370,75,3263,14701,4341,89,224,2,3,0.567,0.765,1,-4.107,0,0.108,0.317,0.0,0.14,0.541,121.924,169467,2
12171,19946,5332,58,8161,17021,4107,89,224,2,3,0.768,0.83,11,-4.983,0,0.036,0.0229,0.000127,0.145,0.444,126.007,187301,2
11665,21983,5133,74,17161,18689,3983,89,224,2,3,0.734,0.765,7,-5.562,1,0.0621,0.151,0.0,0.231,0.518,109.989,163636,2
19926,785,9785,68,21131,867,3907,89,224,2,3,0.689,0.901,7,-1.431,1,0.0678,0.145,1.03e-05,0.459,0.651,125.115,180485,2
24962,2208,3411,72,13817,2102,4242,89,224,2,3,0.676,0.582,9,-7.58,1,0.128,0.221,0.00627,0.515,0.447,124.012,194618,1
13301,14411,4465,70,21082,1036,4090,89,224,2,3,0.686,0.693,0,-6.245,0,0.131,0.329,0.0,0.136,0.699,124.206,197876,1
16927,23025,5332,58,5658,19431,4389,89,224,2,3,0.763,0.674,9,-5.146,1,0.0378,0.0106,3.58e-06,0.0321,0.759,105.027,178512,2
10109,1867,9983,67,8924,1804,3889,89,224,2,3,0.6,0.754,0,-4.204,1,0.0488,0.0688,0.0,0.151,0.641,128.044,180820,2
10951,7898,6093,62,3266,6864,4096,89,224,2,3,0.691,0.924,0,-3.839,1,0.0577,0.00828,3.8e-06,0.402,0.34,125.983,158095,2
27863,22330,2645,56,16066,18947,4274,89,224,2,3,0.63,0.726,0,-3.753,1,0.0978,0.0717,0.0,0.108,0.499,122.055,196475,2
18899,10249,8468,65,17112,2520,4078,89,224,2,3,0.734,0.921,6,-1.936,0,0.0863,0.0328,0.0,0.197,0.654,120.056,218480,2
13169,13736,4465,51,22412,11455,4229,89,224,2,3,0.605,0.854,11,-4.128,0,0.0488,0.0673,0.0,0.54,0.165,124.024,214641,2
13003,18113,7939,54,5468,15041,4236,89,224,2,3,0.609,0.523,1,-12.649,1,0.0796,0.00959,0.000155,0.15,0.342,127.977,181875,1
20960,3629,2893,61,8481,3307,4191,89,224,2,3,0.733,0.839,1,-2.84,0,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,2
23432,4444,313,76,11129,4297,4145,89,224,2,3,0.43,0.606,4,-5.115,0,0.0431,0.131,0.0,0.173,0.123,169.988,211680,2
26299,18588,6098,83,2831,15394,4267,89,224,2,3,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805,1
26545,2404,5633,63,21628,2279,3786,89,224,2,3,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,2
14946,22132,1699,70,19276,18793,4229,89,224,2,3,0.704,0.888,11,-2.872,1,0.0541,0.00553,0.0011,0.079,0.531,125.027,157000,2
25123,13446,2436,70,12468,11203,4308,89,224,2,3,0.655,0.713,9,-6.293,0,0.0501,0.338,0.0,0.0971,0.61,94.05,184653,1
15147,15569,5075,56,19844,12965,3747,89,224,2,3,0.732,0.734,0,-6.423,1,0.107,0.00719,1.49e-05,0.34,0.643,123.033,177073,2
15254,2980,3966,65,19301,2769,3940,89,224,2,3,0.619,0.735,7,-3.925,1,0.0445,0.017,1.78e-06,0.347,0.668,119.981,169157,2
12485,17837,6100,61,21199,14795,3497,89,224,2,3,0.746,0.846,9,-2.432,1,0.048,0.0485,0.0,0.195,0.403,114.955,174933,2
3943,16087,2308,60,15764,13446,3735,89,224,2,3,0.776,0.809,6,-5.726,0,0.069,0.415,0.0,0.179,0.582,100.071,202520,1
16926,19993,5170,63,8635,17047,4256,89,224,2,3,0.621,0.898,10,-4.569,1,0.0401,0.0976,1.08e-05,0.404,0.332,124.018,181040,2
27430,11802,5633,54,14857,9784,4051,89,224,2,3,0.767,0.674,0,-6.246,1,0.0529,0.0216,5.88e-05,0.257,0.221,121.011,168636,2
4686,781,313,70,11129,4297,4145,89,224,2,3,0.655,0.672,1,-4.966,1,0.0581,0.253,0.0,0.312,0.675,98.005,198880,2
25760,11545,743,6,18966,12532,4127,89,224,2,3,0.638,0.656,5,-5.299,1,0.0611,0.143,5.76e-05,0.094,0.271,103.081,181960,2
25253,16068,5170,70,12061,8678,3793,89,224,2,3,0.689,0.505,0,-6.389,1,0.0933,0.158,0.0,0.138,0.312,99.017,217293,1
2650,13551,756,54,8610,11299,3929,89,224,2,3,0.445,0.597,8,-6.724,1,0.0575,0.158,2.21e-06,0.128,0.263,175.903,179500,2
20739,7229,1501,83,12897,6323,4172,89,224,2,3,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184,2
6987,7901,2782,53,15332,6865,3965,89,224,2,3,0.684,0.823,0,-4.881,1,0.0296,0.00576,7.42e-06,0.201,0.384,117.993,216000,2
15291,8726,4563,55,6386,7500,3675,89,224,2,3,0.653,0.708,10,-5.385,1,0.0345,0.109,0.0011,0.163,0.347,111.924,167871,2
23266,22312,743,81,5223,630,3725,89,224,2,3,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,181673,2
12488,3010,8747,58,9968,2791,3473,89,224,2,3,0.691,0.821,0,-4.527,1,0.0401,0.136,0.000115,0.092,0.759,104.961,222000,2
15334,16647,1727,75,10888,13933,4389,89,224,2,3,0.717,0.716,3,-5.485,0,0.0432,0.0421,0.000467,0.0699,0.206,125.064,161280,2
2110,18212,5170,73,8437,15121,3757,89,224,2,3,0.677,0.497,5,-5.763,1,0.0809,0.152,0.0,0.0911,0.419,99.137,236853,1
25546,18890,1878,73,4035,18589,4132,89,224,2,3,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,212733,1
9995,18278,6378,57,17140,15166,3741,89,224,2,3,0.572,0.713,5,-4.826,1,0.0406,0.0754,0.0,0.226,0.559,89.996,157005,2
17595,12934,762,25,17364,10765,3662,89,224,2,3,0.645,0.741,5,-4.989,0,0.0339,0.0323,0.0,0.29,0.534,123.07,203000,2
9584,22152,8773,55,7057,18806,4308,89,224,2,3,0.497,0.924,11,-3.43,0,0.0434,0.149,0.251,0.267,0.283,120.018,150005,2
2289,19671,743,80,2017,16283,2760,89,224,2,3,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,176658,2
26947,16174,7090,69,1917,13560,3701,89,224,2,3,0.401,0.872,1,-3.641,0,0.314,0.167,0.0,0.362,0.472,104.592,201257,2
27290,12208,4606,74,8674,2236,4114,89,224,2,3,0.738,0.794,11,-4.118,0,0.0416,0.101,0.0,0.0533,0.566,104.014,184134,2
23546,6299,3148,65,7182,7570,3879,89,224,2,3,0.702,0.903,4,-3.921,1,0.038,0.121,0.000123,0.168,0.66,125.948,166947,2
956,9440,2673,50,18209,7854,3884,89,224,2,3,0.814,0.705,7,-4.734,1,0.0904,0.0958,0.000133,0.0687,0.6,110.004,240617,2
16328,2655,4370,66,3263,14701,4341,89,224,2,3,0.724,0.733,11,-5.539,0,0.0382,0.0249,0.000318,0.127,0.672,125.993,208107,2
15909,16364,4073,71,4382,13701,4321,89,224,2,3,0.771,0.826,11,-3.978,1,0.0604,0.142,0.03,0.145,0.185,100.012,212280,2
17241,10037,9605,79,2739,8359,3951,89,224,2,3,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,215760,2
572,12905,3467,76,12544,10743,4057,89,224,2,3,0.813,0.761,10,-5.687,0,0.085,0.0529,0.0119,0.337,0.29,124.957,173067,2
667,810,6100,55,16669,888,3341,89,224,2,3,0.728,0.794,1,-3.992,1,0.0635,0.148,0.0,0.0688,0.523,112.071,194360,2
7605,18851,730,87,20918,15581,4037,293,212,2,3,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,187436,2
14327,12510,5621,35,11183,10399,3977,293,212,2,3,0.564,0.833,0,-3.964,1,0.0952,0.0112,0.0,0.101,0.395,127.948,209341,2
17882,8329,6098,77,3743,7171,4018,293,212,2,3,0.414,0.486,6,-6.431,0,0.0311,0.0129,0.0,0.111,0.368,128.038,230762,1
3262,17738,730,83,7446,14715,4222,293,212,2,3,0.682,0.656,6,-4.67,1,0.0435,0.0737,0.0,0.353,0.607,130.089,183027,2
5871,9044,1998,51,7392,7674,3875,293,212,2,3,0.674,0.471,9,-8.199,1,0.0719,0.0946,0.0,0.22,0.219,127.963,183345,1
5316,20133,5738,2,4677,17150,3926,293,212,2,3,0.69,0.689,2,-6.522,1,0.174,0.0655,1.45e-06,0.136,0.307,131.945,129238,2
26453,2831,6098,68,10720,2654,4064,293,212,2,3,0.594,0.722,4,-5.751,0,0.0398,0.0156,0.0,0.0667,0.407,127.877,200322,2
22168,14983,2519,50,3416,12438,4242,293,212,2,3,0.468,0.968,2,-4.083,1,0.0478,0.0224,0.922,0.194,0.284,129.998,199245,2
1568,21348,8794,42,446,18230,4090,293,212,2,3,0.465,0.739,10,-7.786,1,0.0648,0.00987,1.88e-06,0.373,0.0652,125.994,217143,0
8194,22947,1080,95,1332,18206,4242,293,212,2,3,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,1
915,4478,3237,50,7161,4013,3983,293,212,2,3,0.631,0.939,7,-1.7,0,0.0398,0.0728,0.000187,0.319,0.353,128.048,191500,2
26619,9588,7910,21,15643,7975,3924,293,212,2,3,0.578,0.776,7,-2.698,0,0.0409,0.363,0.00119,0.175,0.608,129.03,190698,2
24161,1203,8101,63,9361,1233,4132,293,212,2,3,0.671,0.91,0,-3.621,1,0.1,0.00196,0.0316,0.171,0.413,128.036,138750,2
14954,7342,6098,56,4454,6381,4145,293,212,2,3,0.715,0.792,2,-6.4,0,0.0325,0.055,0.0236,0.269,0.357,128.024,185161,2
14905,2586,5734,2,19645,2442,3924,293,212,2,3,0.714,0.809,7,-4.34,0,0.0801,0.00736,0.0,0.342,0.32,128.045,173797,2
588,17118,7195,2,21397,14283,3560,293,212,2,3,0.691,0.874,4,-6.276,0,0.09,0.0286,0.633,0.0704,0.0909,127.99,283193,2
14709,9690,1430,49,9478,15188,4090,293,212,2,3,0.651,0.711,3,-5.062,0,0.0378,0.111,6.13e-05,0.0488,0.425,125.089,191954,2
11741,7844,9605,60,5310,6822,4229,293,212,2,3,0.59,0.888,0,-4.151,1,0.0797,0.000753,0.00535,0.817,0.0715,128.025,195000,2
17845,18136,2663,45,6971,15061,4184,293,212,2,3,0.438,0.914,9,-3.919,0,0.0601,0.0206,0.623,0.12,0.225,128.184,161250,2
19885,12217,3444,56,22195,14018,4002,293,212,2,3,0.59,0.678,10,-5.48,1,0.0384,0.0259,2.2e-05,0.0707,0.4,126.061,178132,2
25200,20454,406,41,2097,17419,3946,293,212,2,3,0.461,0.773,0,-6.436,0,0.0539,0.0153,0.0,0.234,0.266,131.085,190992,2
13084,19412,6385,70,12585,16073,4012,293,212,2,3,0.563,0.954,7,-1.835,0,0.0283,0.119,0.168,0.27,0.788,128.014,162187,2
12434,22222,646,57,10452,18849,4090,293,212,2,3,0.446,0.573,3,-5.081,1,0.0279,0.0416,0.0,0.108,0.167,135.96,213707,2
24701,21360,743,16,17215,15248,3211,293,212,2,3,0.577,0.741,6,-3.83,0,0.0501,0.298,0.0,0.142,0.581,128.081,230613,2
6066,17246,2302,48,18789,17444,3929,293,212,2,3,0.486,0.855,3,-4.493,0,0.0497,0.000452,0.00146,0.249,0.151,129.9,105219,2
23386,11300,2333,72,16951,9392,3883,293,212,2,3,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500,2
20531,17591,1622,2,4765,10432,3884,293,212,2,3,0.733,0.791,0,-5.599,1,0.0403,0.239,0.784,0.265,0.477,128.007,176260,2
